2025-11-13 18:59:52,212 | INFO |   📄 Crawling: https://www.baseten.co/blog...
2025-11-13 18:59:52,941 | INFO |   ✅ Extracted: 203 words, 124 links, 0 JSON-LD items
2025-11-13 18:59:53,142 | INFO |   📄 Crawling: https://www.baseten.co/blog/?page=3...
2025-11-13 18:59:54,048 | INFO |   📰 Extracted article: Blog...
2025-11-13 18:59:54,057 | INFO |   ✅ Extracted: 203 words, 125 links, 0 JSON-LD items
2025-11-13 18:59:54,257 | INFO |   📄 Crawling: https://www.baseten.co/blog/?page=0...
2025-11-13 18:59:54,622 | WARNING |   ⚠️  HTTP 500: https://www.baseten.co/blog/?page=0
2025-11-13 18:59:54,823 | INFO |   📄 Crawling: https://www.baseten.co/blog/soc-2-type-2/...
2025-11-13 18:59:55,410 | INFO |   📰 Extracted article: Baseten achieves SOC 2 Type II certification...
2025-11-13 18:59:55,418 | INFO |   ✅ Extracted: 289 words, 109 links, 1 JSON-LD items
2025-11-13 18:59:55,619 | INFO |   📄 Crawling: https://www.baseten.co/blog/how-we-made-the-fastest-gpt-oss-on-nvidia-gpus-60-pe...
2025-11-13 18:59:56,345 | INFO |   📰 Extracted article: How we made the fastest GPT-OSS on NVIDIA GPUs 60% faster...
2025-11-13 18:59:56,359 | INFO |   ✅ Extracted: 1145 words, 136 links, 1 JSON-LD items
2025-11-13 18:59:56,561 | INFO |   📄 Crawling: https://www.baseten.co/blog/mcm-cloud-ecosystem-partners-nvidia/...
2025-11-13 18:59:57,166 | INFO |   📰 Extracted article: How Baseten MCM, our cloud ecosystem partners, and NVIDIA dr...
2025-11-13 18:59:57,174 | INFO |   ✅ Extracted: 583 words, 120 links, 1 JSON-LD items
2025-11-13 18:59:57,375 | INFO |   📄 Crawling: https://www.baseten.co/blog/zero-to-real-time-text-to-speech-the-complete-orpheu...
2025-11-13 18:59:58,247 | INFO |   📰 Extracted article: Zero to real-time text-to-speech: The complete Orpheus + Web...
2025-11-13 18:59:58,258 | INFO |   ✅ Extracted: 896 words, 121 links, 1 JSON-LD items
2025-11-13 18:59:58,460 | INFO |   📄 Crawling: https://www.baseten.co/blog/how-to-fine-tune-gpt-oss-120b-with-baseten-and-axolo...
2025-11-13 18:59:59,265 | INFO |   📰 Extracted article: How to fine-tune gpt-oss-120b with Baseten and Axolotl ...
2025-11-13 18:59:59,275 | INFO |   ✅ Extracted: 1058 words, 138 links, 1 JSON-LD items
2025-11-13 18:59:59,476 | INFO |   📄 Crawling: https://www.baseten.co/blog/how-we-built-multi-cloud-capacity-management/...
2025-11-13 19:00:00,192 | INFO |   📰 Extracted article: How we built Multi-cloud Capacity Management (MCM)...
2025-11-13 19:00:00,201 | INFO |   ✅ Extracted: 1763 words, 138 links, 1 JSON-LD items
2025-11-13 19:00:00,403 | INFO |   📄 Crawling: https://www.baseten.co/blog/a-quick-introduction-to-speculative-decoding/...
2025-11-13 19:00:01,112 | INFO |   📰 Extracted article: A quick introduction to speculative decoding...
2025-11-13 19:00:01,125 | INFO |   ✅ Extracted: 1133 words, 124 links, 1 JSON-LD items
2025-11-13 19:00:01,327 | INFO |   📄 Crawling: https://www.baseten.co/news...
2025-11-13 19:00:01,713 | WARNING |   ⚠️  HTTP 404: https://www.baseten.co/news
2025-11-13 19:00:01,914 | INFO |   📄 Crawling: https://www.baseten.co/press...
2025-11-13 19:00:02,275 | WARNING |   ⚠️  HTTP 404: https://www.baseten.co/press
2025-11-13 19:00:02,477 | INFO |   📄 Crawling: https://www.baseten.co/blog/baseten-announces-hipaa-compliance/...
2025-11-13 19:00:03,101 | INFO |   📰 Extracted article: Baseten announces HIPAA compliance...
2025-11-13 19:00:03,109 | INFO |   ✅ Extracted: 146 words, 110 links, 1 JSON-LD items
2025-11-13 19:00:03,310 | INFO |   📄 Crawling: https://www.baseten.co/blog/sota-performance-for-gpt-oss-120b-on-nvidia-gpus/...
2025-11-13 19:00:04,106 | INFO |   📰 Extracted article: How we run GPT OSS 120B at 500+ tokens per second on NVIDIA ...
2025-11-13 19:00:04,116 | INFO |   ✅ Extracted: 864 words, 132 links, 1 JSON-LD items
2025-11-13 19:00:04,317 | INFO |   📄 Crawling: https://www.baseten.co/blog/run-qwen3-embedding-on-nvidia-blackwell-gpus/...
2025-11-13 19:00:05,203 | INFO |   📰 Extracted article: Run Qwen3 Embedding on NVIDIA Blackwell GPUs...
2025-11-13 19:00:05,212 | INFO |   ✅ Extracted: 362 words, 119 links, 1 JSON-LD items
2025-11-13 19:00:05,414 | INFO |   📄 Crawling: https://www.baseten.co/blog/joey-zwicker-joins-baseten-as-head-of-fde/...
2025-11-13 19:00:06,187 | INFO |   📰 Extracted article: Joey Zwicker joins Baseten as Head of FDE ...
2025-11-13 19:00:06,196 | INFO |   ✅ Extracted: 905 words, 126 links, 1 JSON-LD items
2025-11-13 19:00:06,396 | INFO |   📄 Crawling: https://www.baseten.co/blog/zero-to-real-time-transcription-the-complete-whisper...
2025-11-13 19:00:07,293 | INFO |   📰 Extracted article: Zero to real-time transcription: The complete Whisper V3 str...
2025-11-13 19:00:07,307 | INFO |   ✅ Extracted: 852 words, 121 links, 1 JSON-LD items
2025-11-13 19:00:07,508 | INFO |   📄 Crawling: https://www.baseten.co/blog/understanding-voxtral-vs-whisper-build-a-voice-contr...
2025-11-13 19:00:08,296 | INFO |   📰 Extracted article: Voxtral vs. Whisper: Build a Voice-Controlled Smart Home App...
2025-11-13 19:00:08,304 | INFO |   ✅ Extracted: 896 words, 123 links, 1 JSON-LD items
2025-11-13 19:00:08,504 | INFO |   📄 Crawling: https://www.baseten.co/blog/?page=2...
2025-11-13 19:00:09,431 | INFO |   📰 Extracted article: Blog...
2025-11-13 19:00:09,440 | INFO |   ✅ Extracted: 203 words, 124 links, 0 JSON-LD items
2025-11-13 19:00:09,641 | INFO |   📄 Crawling: https://www.baseten.co/blog/kimi-k2-explained-the-1-trillion-parameter-model-red...
2025-11-13 19:00:10,196 | INFO |   📰 Extracted article: Kimi K2 Explained: The 1 Trillion Parameter Model...
2025-11-13 19:00:10,204 | INFO |   ✅ Extracted: 724 words, 121 links, 1 JSON-LD items
2025-11-13 19:00:10,405 | INFO |   📄 Crawling: https://www.baseten.co/blog/from-prompt-to-production-baseten-inference-in-your-...
2025-11-13 19:00:11,260 | INFO |   📰 Extracted article: From Prompt to Production: Baseten Inference in Your IDE wit...
2025-11-13 19:00:11,272 | INFO |   ✅ Extracted: 525 words, 119 links, 1 JSON-LD items
2025-11-13 19:00:11,473 | INFO |   📄 Crawling: https://www.baseten.co/updates...
2025-11-13 19:00:14,222 | WARNING |   ⚠️  HTTP 404: https://www.baseten.co/updates
2025-11-13 19:00:14,423 | INFO |   📄 Crawling: https://www.baseten.co/blog/?page=4...
2025-11-13 19:00:15,335 | INFO |   📰 Extracted article: Blog...
2025-11-13 19:00:15,346 | INFO |   ✅ Extracted: 203 words, 126 links, 0 JSON-LD items
2025-11-13 19:00:15,547 | INFO |   📄 Crawling: https://www.baseten.co/blog/high-performance-agents-for-financial-services-with-...
